Account_No,Age,Gender,Education,Marital_Status,Acc_Type,Months_On_Bank,Credit_Card,Credit_Score,Estimated_Income,Cust_id
4998371677,42,Male,Graduate,Married,Savings,33,Yes,692,40K - 60K,6378
4998371678,48,Female,High School,Married,Current,37,No,562,40K - 60K,6379
4998371679,60,Female,Unknown,Single,Savings,37,Yes,679,40K - 60K,6380
4998371680,50,Male,Uneducated,Single,Savings,35,Yes,603,80K - 120K,6381
4998371681,42,Female,High School,Married,Savings,33,Yes,720,Unknown,6382
4998371682,44,Female,High School,Single,Savings,24,Yes,797,Unknown,6383
4998371683,33,Female,Uneducated,Single,Savings,36,No,594,Less than 40K,6384
4998371684,48,Female,Graduate,Single,Savings,31,Yes,529,40K - 60K,6385
4998371685,48,Male,Uneducated,Single,Savings,32,No,606,60K - 80K,6386
4998371686,39,Female,Post-Graduate,Married,Savings,40,No,621,Less than 40K,6387
4998371687,32,Female,Unknown,Married,Savings,43,Yes,513,Less than 40K,6388
4998371688,41,Male,High School,Married,Savings,44,Yes,753,120K +,6389
4998371689,37,Female,Uneducated,Single,Savings,30,No,605,Less than 40K,6390
4998371690,59,Female,Unknown,Married,Savings,37,Yes,574,Less than 40K,6391
4998371691,48,Female,Graduate,Married,Savings,38,Yes,726,Unknown,6392
4998371692,54,Male,Graduate,Married,Savings,28,Yes,611,40K - 60K,6393
4998371693,41,Female,Graduate,Single,Savings,41,Yes,593,40K - 60K,6394
4998371694,59,Female,Unknown,Single,Savings,41,Yes,466,Less than 40K,6395
4998371695,48,Male,Graduate,Married,Savings,36,Yes,741,80K - 120K,6396
4998371696,55,Female,College,Divorced,Savings,44,No,684,40K - 60K,6397
4998371697,49,Female,Uneducated,Unknown,Savings,33,Yes,550,Less than 40K,6398
4998371698,51,Female,Post-Graduate,Married,Savings,26,Yes,593,Less than 40K,6399
4998371699,34,Female,High School,Unknown,Savings,48,No,601,Unknown,6400
4998371700,55,Female,High School,Unknown,Savings,30,No,676,Unknown,6401
4998371701,35,Female,Graduate,Single,Savings,46,No,556,40K - 60K,6402
4998371702,46,Female,Post-Graduate,Single,Savings,36,Yes,719,Less than 40K,6403
4998371703,50,Female,Graduate,Married,Savings,55,Yes,850,40K - 60K,6404
4998371704,43,Male,College,Married,Savings,49,Yes,649,80K - 120K,6405
4998371705,48,Female,Uneducated,Married,Savings,41,No,509,Less than 40K,6406
4998371706,44,Male,Unknown,Unknown,Savings,33,Yes,684,80K - 120K,6407
4998371707,65,Female,Unknown,Single,Savings,30,Yes,806,Less than 40K,6408
4998371708,53,Male,College,Single,Current,44,Yes,729,80K - 120K,6409
4998371709,49,Male,Doctorate,Married,Savings,33,Yes,683,40K - 60K,6410
4998371710,45,Female,High School,Single,Savings,63,Yes,689,Less than 40K,6411
4998371711,44,Female,High School,Unknown,Salary,21,Yes,672,Unknown,6412
4998371712,56,Female,Uneducated,Single,Savings,53,No,602,Unknown,6413
4998371713,43,Female,High School,Married,Savings,20,No,739,Unknown,6414
4998371714,49,Female,Post-Graduate,Married,Savings,21,No,618,40K - 60K,6415
4998371715,44,Male,Graduate,Divorced,Savings,42,Yes,674,60K - 80K,6416
4998371716,52,Female,Graduate,Single,Savings,26,Yes,762,40K - 60K,6417
4998371717,37,Female,Graduate,Single,Savings,37,Yes,790,40K - 60K,6418
4998371718,47,Female,College,Married,Savings,27,No,754,Less than 40K,6419
4998371719,40,Female,Uneducated,Married,Savings,44,Yes,729,Less than 40K,6420
4998371720,48,Female,Unknown,Married,Savings,47,No,606,Less than 40K,6421
4998371721,42,Female,Graduate,Married,Savings,23,Yes,616,Less than 40K,6422
4998371722,42,Female,High School,Single,Savings,47,No,772,Less than 40K,6423
4998371723,59,Male,Graduate,Single,Savings,41,Yes,652,Less than 40K,6424
4998371724,47,Female,Graduate,Married,Savings,43,No,743,Less than 40K,6425
4998371725,56,Female,Uneducated,Unknown,Savings,39,No,793,Less than 40K,6426
4998371726,46,Female,High School,Married,Savings,45,Yes,743,40K - 60K,6427
4998371727,26,Female,Graduate,Unknown,Savings,37,Yes,746,Less than 40K,6428
4998371728,42,Female,Graduate,Single,Savings,39,Yes,627,Less than 40K,6429
4998371729,47,Male,Graduate,Married,Savings,38,No,713,120K +,6430
4998371730,48,Female,Graduate,Married,Savings,40,Yes,678,Less than 40K,6431
4998371731,44,Male,Uneducated,Married,Current,39,No,540,80K - 120K,6432
4998371732,56,Female,High School,Married,Savings,33,Yes,615,Less than 40K,6433
4998371733,43,Female,Graduate,Married,Savings,53,Yes,415,Less than 40K,6434
4998371734,40,Male,Uneducated,Single,Savings,45,Yes,628,80K - 120K,6435
4998371735,38,Female,Graduate,Single,Savings,26,Yes,700,Less than 40K,6436
4998371736,40,Female,Graduate,Single,Savings,33,Yes,623,Less than 40K,6437
4998371737,48,Female,Graduate,Married,Savings,37,Yes,623,40K - 60K,6438
4998371738,46,Male,High School,Unknown,Savings,44,Yes,679,80K - 120K,6439
4998371739,43,Male,High School,Unknown,Savings,37,Yes,632,80K - 120K,6440
4998371740,52,Male,High School,Single,Savings,47,No,790,120K +,6441
4998371741,49,Female,Uneducated,Married,Savings,45,Yes,514,Unknown,6442
4998371742,49,Female,Graduate,Single,Savings,33,Yes,491,Unknown,6443
4998371743,42,Male,College,Single,Savings,92,No,753,60K - 80K,6444
4998371744,46,Female,Graduate,Married,Savings,37,Yes,693,Less than 40K,6445
4998371745,46,Female,Unknown,Married,Savings,30,Yes,679,Less than 40K,6446
4998371746,49,Female,Unknown,Single,Savings,34,Yes,529,40K - 60K,6447
4998371747,42,Male,Graduate,Married,Savings,31,No,619,40K - 60K,6448
4998371748,47,Female,Unknown,Married,Savings,37,Yes,680,Less than 40K,6449
4998371749,45,Female,College,Divorced,Savings,45,No,693,40K - 60K,6450
4998371750,33,Male,High School,Married,Savings,28,Yes,834,80K - 120K,6451
4998371751,50,Male,Graduate,Divorced,Savings,29,Yes,636,60K - 80K,6452
4998371752,60,Female,Unknown,Single,Savings,43,Yes,538,Less than 40K,6453
4998371753,45,Male,Unknown,Single,Savings,44,No,566,60K - 80K,6454
4998371754,53,Female,Graduate,Married,Savings,35,Yes,597,Less than 40K,6455
4998371755,48,Male,Graduate,Married,Savings,29,No,711,80K - 120K,6456
4998371756,53,Female,Unknown,Single,Savings,31,Yes,606,Less than 40K,6457
4998371757,53,Female,College,Married,Savings,51,Yes,615,Unknown,6458
4998371758,33,Female,High School,Married,Savings,36,Yes,589,Unknown,6459
4998371759,44,Female,High School,Divorced,Savings,45,Yes,606,Less than 40K,6460
4998371760,52,Male,Uneducated,Divorced,Savings,29,No,582,40K - 60K,6461
4998371761,40,Female,Graduate,Unknown,Savings,36,Yes,710,Less than 40K,6462
4998371762,41,Male,High School,Married,Savings,57,Yes,467,60K - 80K,6463
4998371763,43,Male,Post-Graduate,Divorced,Savings,30,No,749,60K - 80K,6464
4998371764,46,Female,Graduate,Single,Savings,33,No,564,40K - 60K,6465
4998371765,43,Female,Graduate,Single,Savings,26,Yes,730,40K - 60K,6466
4998371766,40,Female,High School,Single,Savings,32,Yes,678,Less than 40K,6467
4998371767,39,Female,Doctorate,Married,Savings,31,No,540,40K - 60K,6468
4998371768,54,Female,Graduate,Married,Savings,35,No,767,Unknown,6469
4998371769,47,Female,Doctorate,Single,Savings,23,Yes,615,Less than 40K,6470
4998371770,35,Female,High School,Married,Savings,41,Yes,583,Less than 40K,6471
4998371771,46,Female,Graduate,Single,Savings,40,Yes,850,Less than 40K,6472
4998371772,41,Female,High School,Married,Savings,34,Yes,651,Less than 40K,6473
4998371773,48,Female,Graduate,Single,Savings,22,Yes,798,40K - 60K,6474
4998371774,37,Male,Uneducated,Married,Savings,37,Yes,695,40K - 60K,6475
4998371775,55,Female,Unknown,Single,Savings,41,No,497,Less than 40K,6476
4998371776,42,Female,Graduate,Single,Savings,40,No,739,40K - 60K,6477
4998371777,47,Female,High School,Married,Savings,34,No,549,Unknown,6478
4998371778,42,Female,College,Single,Savings,35,Yes,850,40K - 60K,6479
4998371779,36,Female,Graduate,Unknown,Savings,49,Yes,648,40K - 60K,6480
4998371780,33,Female,College,Single,Savings,24,No,679,Unknown,6481
4998371781,47,Male,High School,Married,Savings,39,Yes,606,40K - 60K,6482
4998371782,41,Female,Unknown,Single,Savings,32,Yes,850,Less than 40K,6483
4998371783,41,Female,High School,Divorced,Savings,41,Yes,619,Less than 40K,6484
4998371784,60,Female,High School,Married,Savings,44,Yes,719,Less than 40K,6485
4998371785,48,Male,Unknown,Single,Savings,26,Yes,640,80K - 120K,6486
4998371786,43,Male,Unknown,Married,Savings,40,No,710,40K - 60K,6487
4998371787,54,Female,High School,Married,Savings,31,No,580,Less than 40K,6488
4998371788,60,Female,Unknown,Married,Savings,44,Yes,550,Less than 40K,6489
4998371789,44,Male,Post-Graduate,Single,Savings,31,Yes,841,80K - 120K,6490
4998371790,49,Female,Uneducated,Married,Savings,34,Yes,760,Less than 40K,6491
4998371791,64,Female,Graduate,Single,Savings,30,No,687,Less than 40K,6492
4998371792,54,Female,Post-Graduate,Single,Savings,35,No,753,Less than 40K,6493
4998371793,50,Female,Doctorate,Married,Savings,35,Yes,661,Less than 40K,6494
4998371794,40,Male,Uneducated,Married,Savings,28,Yes,699,120K +,6495
4998371795,49,Female,College,Single,Savings,39,Yes,617,40K - 60K,6496
4998371796,49,Female,Unknown,Single,Savings,44,Yes,595,Less than 40K,6497
4998371797,51,Male,Uneducated,Married,Savings,50,Yes,669,80K - 120K,6498
4998371798,43,Female,Graduate,Married,Savings,27,Yes,613,Less than 40K,6499
4998371799,59,Male,Graduate,Single,Savings,32,Yes,782,60K - 80K,6500
4998371800,42,Male,Uneducated,Married,Savings,43,No,582,Less than 40K,6501
4998371801,47,Male,Graduate,Divorced,Savings,30,Yes,679,Less than 40K,6502
4998371802,53,Male,Uneducated,Unknown,Savings,40,Yes,611,120K +,6503
4998371803,49,Female,Graduate,Single,Savings,37,No,455,Less than 40K,6504
4998371804,45,Male,Post-Graduate,Married,Savings,32,Yes,621,40K - 60K,6505
4998371805,48,Male,Doctorate,Single,Savings,48,No,596,60K - 80K,6506
4998371806,48,Male,High School,Single,Savings,56,Yes,585,60K - 80K,6507
4998371807,57,Female,High School,Single,Savings,32,Yes,742,Less than 40K,6508
4998371808,56,Female,High School,Married,Savings,42,No,850,Less than 40K,6509
4998371809,46,Male,Post-Graduate,Married,Savings,40,No,738,60K - 80K,6510
4998371810,42,Male,High School,Single,Savings,46,Yes,619,60K - 80K,6511
4998371811,49,Female,Uneducated,Single,Savings,50,No,628,Less than 40K,6512
4998371812,48,Male,Post-Graduate,Divorced,Savings,24,Yes,487,60K - 80K,6513
4998371813,55,Female,Post-Graduate,Single,Savings,41,Yes,513,40K - 60K,6514
4998371814,63,Female,Uneducated,Single,Savings,26,No,563,Unknown,6515
4998371815,44,Male,High School,Single,Current,65,No,803,60K - 80K,6516
4998371816,38,Female,High School,Single,Savings,32,No,607,Less than 40K,6517
4998371817,45,Female,Doctorate,Divorced,Savings,51,Yes,628,40K - 60K,6518
4998371818,54,Female,High School,Married,Savings,49,No,521,Less than 40K,6519
4998371819,59,Female,Unknown,Married,Savings,50,No,669,Less than 40K,6520
4998371820,52,Female,College,Married,Savings,41,Yes,686,Unknown,6521
4998371821,38,Female,College,Single,Savings,35,Yes,700,Less than 40K,6522
4998371822,42,Female,Graduate,Single,Savings,42,Yes,663,Less than 40K,6523
4998371823,43,Female,Graduate,Unknown,Savings,31,No,671,Less than 40K,6524
4998371824,44,Female,Unknown,Divorced,Savings,35,Yes,651,Less than 40K,6525
4998371825,52,Male,Graduate,Married,Savings,34,Yes,728,80K - 120K,6526
4998371826,52,Female,Uneducated,Unknown,Savings,34,Yes,574,40K - 60K,6527
4998371827,42,Female,College,Divorced,Savings,38,Yes,464,Less than 40K,6528
4998371828,53,Female,Graduate,Married,Savings,27,No,604,40K - 60K,6529
4998371829,52,Male,High School,Single,Savings,37,Yes,836,120K +,6530
4998371830,34,Female,Graduate,Married,Savings,75,No,511,40K - 60K,6531
4998371831,51,Male,Graduate,Married,Savings,45,Yes,518,80K - 120K,6532
4998371832,43,Female,Unknown,Unknown,Savings,67,Yes,756,Less than 40K,6533
4998371833,48,Female,High School,Married,Savings,47,Yes,489,Less than 40K,6534
4998371834,41,Female,High School,Married,Savings,27,Yes,622,Less than 40K,6535
4998371835,59,Female,Unknown,Single,Savings,36,No,652,Less than 40K,6536
4998371836,62,Male,Graduate,Unknown,Savings,37,Yes,625,Less than 40K,6537
4998371837,37,Male,Unknown,Single,Savings,39,No,521,80K - 120K,6538
4998371838,46,Male,Graduate,Married,Savings,34,Yes,546,60K - 80K,6539
4998371839,50,Female,High School,Married,Savings,45,Yes,697,Less than 40K,6540
4998371840,40,Female,Unknown,Single,Savings,33,Yes,571,Less than 40K,6541
4998371841,59,Female,Graduate,Single,Savings,35,Yes,748,Unknown,6542
4998371842,62,Male,Graduate,Divorced,Savings,35,Yes,591,40K - 60K,6543
4998371843,38,Female,Graduate,Single,Savings,29,Yes,814,40K - 60K,6544
4998371844,44,Female,College,Single,Savings,45,No,709,Less than 40K,6545
4998371845,59,Female,Graduate,Single,Savings,27,Yes,433,40K - 60K,6546
4998371846,48,Female,High School,Married,Savings,20,Yes,781,Less than 40K,6547
4998371847,50,Male,Unknown,Married,Savings,30,Yes,656,60K - 80K,6548
4998371848,46,Female,High School,Unknown,Savings,38,Yes,683,Less than 40K,6549
4998371849,43,Male,Unknown,Single,Savings,32,Yes,620,40K - 60K,6550
4998371850,50,Female,High School,Unknown,Savings,39,Yes,637,Less than 40K,6551
4998371851,44,Male,Graduate,Divorced,Savings,30,No,525,60K - 80K,6552
4998371852,42,Female,Unknown,Married,Savings,34,Yes,793,Less than 40K,6553
4998371853,50,Male,Graduate,Single,Savings,50,Yes,638,120K +,6554
4998371854,45,Female,High School,Married,Savings,31,Yes,520,Less than 40K,6555
4998371855,52,Female,Graduate,Married,Savings,35,Yes,641,40K - 60K,6556
4998371856,49,Male,Uneducated,Married,Savings,51,No,840,60K - 80K,6557
4998371857,60,Female,High School,Married,Savings,40,No,504,Less than 40K,6558
4998371858,38,Female,Graduate,Married,Savings,38,No,686,Less than 40K,6559
4998371859,44,Female,Unknown,Divorced,Savings,38,Yes,533,40K - 60K,6560
4998371860,47,Male,Graduate,Married,Savings,32,Yes,577,40K - 60K,6561
4998371861,57,Female,Uneducated,Single,Savings,48,Yes,445,Less than 40K,6562
4998371862,41,Female,Uneducated,Single,Savings,44,Yes,720,Unknown,6563
4998371863,35,Female,Unknown,Married,Savings,25,Yes,643,40K - 60K,6564
4998371864,39,Male,Graduate,Married,Savings,47,Yes,652,80K - 120K,6565
4998371865,54,Female,College,Married,Savings,33,Yes,663,Less than 40K,6566
4998371866,43,Female,Graduate,Single,Savings,30,Yes,525,40K - 60K,6567
4998371867,32,Female,Post-Graduate,Single,Savings,54,No,662,Less than 40K,6568
4998371868,58,Female,College,Single,Savings,54,Yes,724,Less than 40K,6569
4998371869,33,Male,College,Single,Savings,38,Yes,581,80K - 120K,6570
4998371870,56,Male,High School,Married,Savings,38,Yes,685,120K +,6571
4998371871,46,Female,Unknown,Single,Savings,46,Yes,595,Less than 40K,6572
4998371872,61,Male,Graduate,Unknown,Savings,21,Yes,588,60K - 80K,6573
4998371873,50,Male,College,Married,Savings,35,Yes,647,80K - 120K,6574
4998371874,44,Male,Uneducated,Single,Savings,38,No,785,40K - 60K,6575
4998371875,46,Male,Uneducated,Married,Savings,55,Yes,794,80K - 120K,6576
4998371876,44,Female,Unknown,Married,Savings,37,Yes,823,Less than 40K,6577
4998371877,44,Female,College,Single,Savings,38,No,687,Less than 40K,6578
4998371878,46,Female,Graduate,Married,Savings,28,Yes,850,Less than 40K,6579
4998371879,42,Male,Uneducated,Married,Savings,36,No,496,60K - 80K,6580
4998371880,54,Female,Post-Graduate,Unknown,Savings,30,Yes,527,Less than 40K,6581
4998371881,39,Female,Graduate,Single,Savings,71,Yes,576,Less than 40K,6582
4998371882,47,Female,Unknown,Single,Savings,60,No,525,Less than 40K,6583
4998371883,46,Female,Unknown,Single,Savings,21,Yes,727,40K - 60K,6584
4998371884,42,Female,Unknown,Married,Savings,23,Yes,671,Less than 40K,6585
4998371885,41,Female,Unknown,Married,Savings,39,Yes,625,Less than 40K,6586
4998371886,45,Female,High School,Single,Savings,33,Yes,643,Less than 40K,6587
4998371887,61,Female,Graduate,Unknown,Savings,33,Yes,707,40K - 60K,6588
4998371888,46,Female,Unknown,Married,Savings,28,Yes,539,Less than 40K,6589
4998371889,32,Female,Unknown,Divorced,Savings,45,No,498,Less than 40K,6590
4998371890,55,Female,Unknown,Single,Savings,30,Yes,696,Less than 40K,6591
4998371891,59,Male,High School,Single,Savings,33,Yes,758,80K - 120K,6592
4998371892,49,Male,Unknown,Unknown,Savings,33,No,685,80K - 120K,6593
4998371893,46,Male,Doctorate,Married,Savings,30,Yes,655,120K +,6594
4998371894,60,Female,College,Single,Savings,40,No,747,Less than 40K,6595
4998371895,40,Male,Graduate,Married,Savings,24,No,601,120K +,6596
4998371896,39,Female,Graduate,Single,Savings,22,No,477,Less than 40K,6597
4998371897,57,Female,Post-Graduate,Married,Savings,32,No,558,Less than 40K,6598
4998371898,48,Male,Post-Graduate,Single,Current,29,Yes,586,120K +,6599
4998371899,55,Female,High School,Single,Savings,49,Yes,850,Less than 40K,6600
4998371900,44,Female,Uneducated,Married,Savings,36,No,505,Less than 40K,6601
4998371901,43,Female,Post-Graduate,Married,Savings,51,Yes,591,Less than 40K,6602
4998371902,51,Female,Graduate,Divorced,Savings,38,Yes,761,Less than 40K,6603
4998371903,41,Male,Doctorate,Single,Savings,35,No,554,120K +,6604
4998371904,52,Male,High School,Married,Savings,47,No,774,60K - 80K,6605
4998371905,47,Female,Doctorate,Single,Savings,33,Yes,771,Less than 40K,6606
4998371906,47,Female,Unknown,Single,Savings,31,No,792,40K - 60K,6607
4998371907,54,Female,Uneducated,Single,Savings,41,Yes,673,Less than 40K,6608
4998371908,34,Female,High School,Married,Savings,40,Yes,765,Less than 40K,6609
4998371909,44,Female,College,Single,Savings,41,Yes,748,Less than 40K,6610
4998371910,46,Female,Graduate,Divorced,Savings,54,No,422,40K - 60K,6611
4998371911,36,Female,Uneducated,Divorced,Savings,27,No,568,Unknown,6612
4998371912,30,Female,High School,Single,Savings,64,No,502,Less than 40K,6613
4998371913,39,Female,High School,Unknown,Savings,28,No,524,Unknown,6614
4998371914,45,Male,Unknown,Unknown,Salary,34,Yes,689,40K - 60K,6615
4998371915,42,Male,Unknown,Single,Savings,26,No,661,60K - 80K,6616
4998371916,32,Female,Graduate,Single,Savings,33,Yes,606,Unknown,6617
4998371917,56,Female,Graduate,Unknown,Savings,54,No,678,Less than 40K,6618
4998371918,53,Female,Unknown,Married,Savings,29,No,636,Less than 40K,6619
4998371919,52,Female,Graduate,Married,Savings,32,Yes,647,40K - 60K,6620
4998371920,45,Male,High School,Married,Savings,36,Yes,732,80K - 120K,6621
4998371921,49,Male,High School,Single,Savings,50,Yes,646,60K - 80K,6622
4998371922,44,Female,Unknown,Single,Savings,43,No,559,Unknown,6623
4998371923,42,Female,College,Married,Savings,28,Yes,581,40K - 60K,6624
4998371924,58,Female,Uneducated,Unknown,Savings,46,No,565,40K - 60K,6625
4998371925,60,Male,Unknown,Married,Savings,41,Yes,657,60K - 80K,6626
